N:5015449015 M:168695 total_time:40
1	1	1	0.608162	0.391838
2	2	1.39184	7.9949e-06	0.39183
3	3	1.78367	3.71133e-06	0.391826
4	4	2.17549	0.00797773	0.383849
5	5	2.55934	0.000998351	0.38285
6	6	2.94219	0.0917172	0.291133
7	7	3.23333	2.85578e-06	0.29113
8	8	3.52446	2.36868e-06	0.291128
9	9	3.81559	0.0867339	0.204394
10	10	4.01998	0.0986946	0.105699
11	11	4.12568	5.71434e-07	0.105699
12	12	4.23138	2.49031e-07	0.105699
13	13	4.33708	1.98985e-07	0.105698
14	14	4.44277	2.73754e-07	0.105698
15	15	4.54847	3.46529e-07	0.105698
16	16	4.65417	6.25667e-07	0.105697
17	17	4.75987	9.92334e-07	0.105696
18	18	4.86556	2.73954e-07	0.105696
19	19	4.97126	1.09561e-06	0.105695
20	20	5.07695	6.38029e-08	0.105695
21	21	5.18265	2.37068e-07	0.105694
22	22	5.28834	1.79047e-07	0.105694
23	23	5.39404	8.57949e-07	0.105693
24	24	5.49973	9.63024e-08	0.105693
25	25	5.60542	1.02822e-06	0.105692
26	26	5.71112	4.32663e-08	0.105692
27	27	5.81681	2.26899e-07	0.105692
28	28	5.9225	3.6886e-08	0.105692
29	29	6.02819	6.10115e-07	0.105691
30	30	6.13388	3.40947e-08	0.105691
31	31	6.23958	4.80515e-08	0.105691
32	32	6.34527	6.12109e-08	0.105691
33	33	6.45096	5.08429e-08	0.105691
34	34	6.55665	4.80515e-08	0.105691
35	35	6.66234	3.96774e-08	0.105691
36	36	6.76803	3.23002e-08	0.105691
37	37	6.87372	1.94599e-07	0.105691
38	38	6.97941	2.09353e-08	0.105691
39	39	7.0851	5.65453e-07	0.10569
40	40	7.19079	4.82509e-08	0.10569
41	41	7.29648	3.28984e-08	0.10569
42	42	7.40217	2.36071e-07	0.10569
43	43	7.50786	2.17328e-08	0.10569
44	44	7.61355	5.30361e-08	0.10569
45	45	7.71924	2.14138e-07	0.10569
46	46	7.82493	8.414e-08	0.10569
47	47	7.93062	2.13939e-07	0.105689
48	48	8.03631	4.08737e-08	0.105689
49	49	8.142	8.07306e-07	0.105689
50	50	8.24769	9.33117e-08	0.105688
51	51	8.35338	8.89252e-08	0.105688
52	52	8.45907	1.27008e-07	0.105688
53	53	8.56476	7.39714e-08	0.105688
54	54	8.67044	2.12942e-07	0.105688
55	55	8.77613	8.29437e-08	0.105688
56	56	8.88182	6.87875e-08	0.105688
57	57	8.98751	2.14138e-07	0.105688
58	58	9.0932	1.69476e-08	0.105688
59	59	9.19888	5.77416e-07	0.105687
60	60	9.30457	7.03825e-08	0.105687
61	61	9.41026	3.24996e-08	0.105687
62	62	9.51594	1.02483e-07	0.105687
63	63	9.62163	4.96466e-08	0.105687
64	64	9.72732	1.59507e-08	0.105687
65	65	9.833	1.73464e-08	0.105687
66	66	9.93869	2.27298e-08	0.105687
67	67	10.0444	1.91409e-08	0.105687
68	68	10.1501	6.81893e-08	0.105687
69	69	10.2558	5.74425e-07	0.105686
70	70	10.3614	1.95396e-08	0.105686
71	71	10.4671	1.49538e-08	0.105686
72	72	10.5728	5.72232e-08	0.105686
73	73	10.6785	2.87113e-08	0.105686
74	74	10.7842	1.37575e-08	0.105686
75	75	10.8899	1.07667e-08	0.105686
76	76	10.9956	1.33587e-08	0.105686
77	77	11.1012	6.26066e-08	0.105686
78	78	11.2069	9.57043e-09	0.105686
79	79	11.3126	5.62462e-07	0.105685
80	80	11.4183	3.11039e-08	0.105685
81	81	11.524	4.16712e-08	0.105685
82	82	11.6297	1.98985e-07	0.105685
83	83	11.7354	2.69168e-08	0.105685
84	84	11.841	2.35273e-08	0.105685
85	85	11.9467	4.82509e-08	0.105685
86	86	12.0524	5.96158e-08	0.105685
87	87	12.1581	1.73464e-07	0.105685
88	88	12.2638	4.7254e-08	0.105685
89	89	12.3695	6.21081e-07	0.105684
90	90	12.4751	2.53218e-08	0.105684
91	91	12.5808	4.44626e-08	0.105684
92	92	12.6865	1.619e-07	0.105684
93	93	12.7922	3.21008e-08	0.105684
94	94	12.8979	1.53526e-08	0.105684
95	95	13.0036	1.27606e-08	0.105684
96	96	13.1092	2.2331e-08	0.105684
97	97	13.2149	1.13649e-08	0.105684
98	98	13.3206	1.31593e-08	0.105684
99	99	13.4263	5.67447e-07	0.105683
100	100	13.532	2.81131e-08	0.105683
101	101	13.6377	1.89415e-08	0.105683
102	102	13.7433	9.59037e-08	0.105683
103	103	13.849	3.80823e-08	0.105683
104	104	13.9547	8.95234e-08	0.105683
105	105	14.0604	7.07813e-08	0.105683
106	106	14.1661	6.36035e-08	0.105683
107	107	14.2718	1.15842e-07	0.105683
108	108	14.3774	8.35419e-08	0.105682
109	109	14.4831	6.09517e-07	0.105682
110	110	14.5888	5.72232e-08	0.105682
111	111	14.6945	5.06435e-08	0.105682
112	112	14.8002	8.33425e-08	0.105682
113	113	14.9059	2.61193e-08	0.105682
114	114	15.0115	3.32971e-08	0.105682
115	115	15.1172	4.12725e-08	0.105682
116	116	15.2229	1.83433e-08	0.105682
117	117	15.3286	1.35581e-08	0.105681
118	118	15.4343	1.75458e-08	0.105681
119	119	15.5399	5.54686e-07	0.105681
120	120	15.6456	2.25304e-08	0.105681
121	121	15.7513	1.9739e-08	0.105681
122	122	15.857	9.72994e-08	0.105681
123	123	15.9627	2.25304e-08	0.105681
124	124	16.0683	3.13033e-08	0.105681
125	125	16.174	1.73464e-08	0.105681
126	126	16.2797	2.71162e-08	0.105681
127	127	16.3854	2.99076e-08	0.105681
128	128	16.4911	2.51224e-08	0.105681
129	129	16.5967	5.50898e-07	0.10568
130	130	16.7024	3.34965e-08	0.10568
131	131	16.8081	2.37267e-08	0.10568
132	132	16.9138	1.14048e-07	0.10568
133	133	17.0195	3.15027e-08	0.10568
134	134	17.1251	6.57967e-08	0.10568
135	135	17.2308	5.60269e-08	0.10568
136	136	17.3365	5.68244e-08	0.10568
137	137	17.4422	5.10423e-08	0.10568
138	138	17.5479	4.96466e-08	0.10568
139	139	17.6535	5.56082e-07	0.105679
140	140	17.7592	2.99076e-08	0.105679
