N:10998475449 M:40050 total_time:52
1	1	1	0.363641	0.636359
2	2	1.63636	0.318171	0.318188
3	3	1.95455	0.0909072	0.227281
4	4	2.18183	1.61841e-06	0.227279
5	5	2.40911	1.0967e-06	0.227278
6	6	2.63638	3.44139e-07	0.227278
7	7	2.86366	8.87305e-07	0.227277
8	8	3.09094	8.01657e-07	0.227276
9	9	3.31822	0.130676	0.0966006
10	10	3.41482	1.75115e-07	0.0966004
11	11	3.51142	0.0795419	0.0170585
12	12	3.52848	7.88109e-07	0.0170577
13	13	3.54553	4.9916e-08	0.0170577
14	14	3.56259	2.17121e-07	0.0170575
15	15	3.57965	1.26836e-07	0.0170573
16	16	3.59671	3.77052e-07	0.017057
17	17	3.61376	4.45153e-07	0.0170565
18	18	3.63082	3.21772e-07	0.0170562
19	19	3.64787	2.29668e-07	0.017056
20	20	3.66493	1.73115e-07	0.0170558
21	21	3.68199	4.10966e-08	0.0170558
22	22	3.69904	1.17562e-07	0.0170556
23	23	3.7161	4.34424e-07	0.0170552
24	24	3.73315	6.82822e-08	0.0170551
25	25	3.75021	4.83794e-07	0.0170546
26	26	3.76726	3.33683e-08	0.0170546
27	27	3.78432	2.38215e-08	0.0170546
28	28	3.80137	1.53658e-08	0.0170546
29	29	3.81843	9.91956e-08	0.0170545
30	30	3.83548	1.58204e-08	0.0170545
31	31	3.85254	2.6731e-08	0.0170544
32	32	3.86959	1.95482e-08	0.0170544
33	33	3.88664	2.56399e-08	0.0170544
34	34	3.9037	2.39124e-08	0.0170544
35	35	3.92075	1.96391e-08	0.0170543
36	36	3.93781	1.7366e-08	0.0170543
37	37	3.95486	1.83662e-08	0.0170543
38	38	3.97192	9.00125e-09	0.0170543
39	39	3.98897	1.15471e-08	0.0170543
40	40	4.00602	8.27387e-09	0.0170543
41	41	4.02308	8.72848e-09	0.0170543
42	42	4.04013	1.34564e-08	0.0170543
43	43	4.05719	9.91046e-09	0.0170543
44	44	4.07424	1.96391e-08	0.0170542
45	45	4.0913	2.02755e-08	0.0170542
46	46	4.10835	4.39152e-08	0.0170542
47	47	4.1254	1.06106e-07	0.0170541
48	48	4.14246	3.30046e-08	0.017054
49	49	4.15951	1.65477e-07	0.0170539
50	50	4.17657	2.04574e-08	0.0170538
51	51	4.19362	5.60987e-08	0.0170538
52	52	4.21067	6.58273e-08	0.0170537
53	53	4.22773	1.20017e-07	0.0170536
54	54	4.24478	1.7457e-07	0.0170534
55	55	4.26183	2.80948e-08	0.0170534
56	56	4.27889	3.16407e-08	0.0170534
57	57	4.29594	1.38201e-08	0.0170534
58	58	4.31299	1.49112e-08	0.0170533
59	59	4.33005	2.40942e-08	0.0170533
60	60	4.3471	9.81954e-09	0.0170533
61	61	4.36415	1.24563e-08	0.0170533
62	62	4.38121	3.10952e-08	0.0170533
63	63	4.39826	1.30018e-08	0.0170532
64	64	4.41531	6.09175e-09	0.0170532
65	65	4.43237	6.2736e-09	0.0170532
66	66	4.44942	1.41838e-08	0.0170532
67	67	4.46647	1.20926e-08	0.0170532
68	68	4.48353	1.07288e-08	0.0170532
69	69	4.50058	1.01832e-08	0.0170532
70	70	4.51763	1.00923e-08	0.0170532
71	71	4.53469	1.0456e-08	0.0170532
72	72	4.55174	7.45558e-09	0.0170532
73	73	4.56879	8.63756e-09	0.0170531
74	74	4.58585	5.36438e-09	0.0170531
75	75	4.6029	1.44565e-08	0.0170531
76	76	4.61995	6.63728e-09	0.0170531
77	77	4.63701	5.228e-08	0.0170531
78	78	4.65406	1.09106e-08	0.0170531
79	79	4.67111	9.81954e-09	0.0170531
80	80	4.68817	1.52748e-08	0.017053
81	81	4.70522	2.41852e-08	0.017053
82	82	4.72227	7.21918e-08	0.0170529
83	83	4.73932	8.8194e-09	0.0170529
84	84	4.75638	1.35473e-08	0.0170529
85	85	4.77343	2.49125e-08	0.0170529
86	86	4.79048	2.76402e-08	0.0170529
87	87	4.80754	7.64651e-08	0.0170528
88	88	4.82459	2.08211e-08	0.0170528
89	89	4.84164	3.70961e-08	0.0170527
90	90	4.85869	1.25472e-08	0.0170527
91	91	4.87575	1.92754e-08	0.0170527
92	92	4.8928	4.73702e-08	0.0170526
93	93	4.90985	1.33655e-08	0.0170526
94	94	4.9269	1.10015e-08	0.0170526
95	95	4.94396	1.20926e-08	0.0170526
96	96	4.96101	1.21835e-08	0.0170526
97	97	4.97806	8.18295e-09	0.0170526
98	98	4.99512	1.02742e-08	0.0170526
99	99	5.01217	1.17289e-08	0.0170526
100	100	5.02922	1.91845e-08	0.0170526
101	101	5.04627	1.10015e-08	0.0170525
102	102	5.06333	1.7366e-08	0.0170525
103	103	5.08038	1.71842e-08	0.0170525
104	104	5.09743	3.96419e-08	0.0170525
105	105	5.11448	3.73688e-08	0.0170524
106	106	5.13154	2.98223e-08	0.0170524
107	107	5.14859	5.29164e-08	0.0170523
108	108	5.16564	4.19149e-08	0.0170523
109	109	5.18269	3.46412e-08	0.0170523
110	110	5.19974	2.65491e-08	0.0170522
111	111	5.2168	2.70947e-08	0.0170522
112	112	5.23385	1.77297e-08	0.0170522
113	113	5.2509	1.26381e-08	0.0170522
114	114	5.26795	1.61841e-08	0.0170522
115	115	5.28501	2.37306e-08	0.0170521
116	116	5.30206	9.54678e-09	0.0170521
117	117	5.31911	8.8194e-09	0.0170521
118	118	5.33616	1.26381e-08	0.0170521
119	119	5.35321	1.65477e-08	0.0170521
120	120	5.37027	1.59113e-08	0.0170521
121	121	5.38732	1.2729e-08	0.0170521
122	122	5.40437	1.15471e-08	0.0170521
123	123	5.42142	1.30018e-08	0.017052
124	124	5.43847	1.35473e-08	0.017052
125	125	5.45553	8.8194e-09	0.017052
126	126	5.47258	1.38201e-08	0.017052
127	127	5.48963	1.44565e-08	0.017052
128	128	5.50668	1.89117e-08	0.017052
129	129	5.52373	3.65505e-08	0.0170519
130	130	5.54079	4.16421e-08	0.0170519
131	131	5.55784	3.31864e-08	0.0170519
132	132	5.57489	4.86431e-08	0.0170518
133	133	5.59194	3.56413e-08	0.0170518
134	134	5.60899	2.84585e-08	0.0170518
135	135	5.62605	2.3185e-08	0.0170517
136	136	5.6431	1.95482e-08	0.0170517
137	137	5.66015	1.70933e-08	0.0170517
138	138	5.6772	2.10938e-08	0.0170517
139	139	5.69425	1.60022e-08	0.0170517
140	140	5.7113	1.25472e-08	0.0170516
141	141	5.72836	1.7457e-08	0.0170516
142	142	5.74541	1.51839e-08	0.0170516
143	143	5.76246	1.76388e-08	0.0170516
144	144	5.77951	1.60022e-08	0.0170516
145	145	5.79656	1.65477e-08	0.0170516
146	146	5.81361	2.04574e-08	0.0170515
147	147	5.83066	1.80025e-08	0.0170515
148	148	5.84772	1.82753e-08	0.0170515
149	149	5.86477	1.48202e-08	0.0170515
150	150	5.88182	1.80025e-08	0.0170515
151	151	5.89887	1.52748e-08	0.0170515
152	152	5.91592	1.83662e-08	0.0170514
153	153	5.93297	2.23667e-08	0.0170514
154	154	5.95003	3.64596e-08	0.0170514
155	155	5.96708	8.25569e-08	0.0170513
156	156	5.98413	7.33738e-08	0.0170512
157	157	6.00118	6.23723e-08	0.0170512
